GPU,CNT
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon (TM) R7 350""",207
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 8610G""",206
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 6300M Series""",206
"""NVIDIA Class 5 NVIDIA Corporation TITAN Xp COLLECTORS EDITION/PCIe/SSE2""",205
"""NVIDIA Class 4 NVIDIA Corporation GeForce 730A/PCIe/SSE2""",205
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 960/PCIe/SSE2""",205
"""INTEL  Class 1 Intel Open Source Technology Center Mesa DRI Intel(R) HD Graphics (HSW GT1)""",204
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R7 M370""",204
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 6520G""",204
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 1650 with Max-Q Design/PCIe/SSE2""",204
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon R9 255""",204
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon R9 370""",204
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon R9 M290X""",203
"""NVIDIA Class 2 NVIDIA Corporation GeForce 9300 GE/PCIe/SSE2""",203
"""NVIDIA Class 5 NVIDIA Corporation TITAN RTX/PCIe/SSE2""",203
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 6470M""",203
"""ATI    Class 3 ATI Technologies Inc. AMD 15D8:D9""",202
"""NVIDIA Class 5 NVIDIA Corporation Quadro P5200/PCIe/SSE2""",202
"""INTEL  Class 1 Intel Intel(R) HD Graphics 405""",200
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon(TM) 530 series""",200
"""INTEL  Class 3 Intel Mesa Intel(R) UHD Graphics (TGL GT1)""",200
"""MISC   Class 0 Mesa/X.org virgl""",199
"""ATI    Class 5 ATI Technologies Inc. Radeon 540X Series""",199
"""INTEL  Class 3 Intel Mesa Intel(R) HD Graphics 5500 (BDW GT2)""",199
"""ATI    Class 5 ATI Technologies Inc. Radeon(TM) 540 Graphics""",199
"""NVIDIA Class 4 NVIDIA Corporation GeForce MX230/PCIe/SSE2""",197
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 7660G""",197
"""MISC   Class 3 AMD AMD KAVERI (DRM 2.50.0, 5.4.0-97-generic, LLVM 12.0.0)""",196
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTS 250/PCIe/SSE2""",196
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon (TM) R9 M360""",195
"""NVIDIA Class 4 NVIDIA Corporation GeForce GT 635M/PCIe/SSE2""",195
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce GTX 745/PCIe/SSE2""",195
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon RX 590 OpenGL Engine""",195
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 260M/PCIe/SSE2""",195
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R7 Series + R7 240 Dual Graphics""",194
"""NVIDIA Class 5 NVIDIA Corporation NVIDIA Quadro M3000M/PCIe/SSE2""",194
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GT 730/PCIe/SSE2""",193
"""NVIDIA Class 2 NVIDIA Corporation GeForce 310/PCIe/SSE2""",192
"""ATI    Class 5 ATI Technologies Inc. Radeon RX480""",192
"""NVIDIA Class 4 NVIDIA Corporation GeForce MX150/PCIe/SSE2""",191
"""NVIDIA Class 5 NVIDIA Corporation Quadro K2200M/PCIe/SSE2""",191
"""NVIDIA Class 5 NVIDIA Corporation Quadro K4000M/PCIe/SSE2""",190
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon RX Vega 64 OpenGL Engine""",190
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 8730M""",189
"""ATI    Class 0 ATI Technologies Inc. AMD 15D8:C9""",189
"""ATI    Class 5 ATI Technologies Inc. 67EF:CF""",189
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R8 M365DX""",188
"""INTEL  Class 1 Intel Open Source Technology Center Mesa DRI Intel(R) HD Graphics 400 (BSW)""",188
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon R7 Series / HD 9000 Series""",188
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 760 Ti OEM/PCIe/SSE2""",187
"""NVIDIA Class 4 NVIDIA Corporation GeForce RTX 3050 Ti Laptop GPU/PCIe/SSE2""",186
"""NVIDIA Class 3 NVIDIA GTX 750""",186
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R6""",186
"""INTEL  Class 4 Intel Mesa Intel(R) UHD Graphics 630 (CML GT2)""",185
"""MISC   Class 3 Red Hat virgl""",185
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon Pro Vega II OpenGL Engine""",185
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 1060/PCIe/SSE2""",184
"""ATI    Class 4 ATI Technologies Inc. Radeon (TM) RX 560""",184
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R7 350 Series""",184
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 7570M""",184
"""MISC   Class 5 AMD Radeon RX 580 Series (POLARIS10, DRM 3.35.0, 5.4.0-97-generic, LLVM 13.0.0)""",184
"""NVIDIA Class 3 NVIDIA Corporation GeForce 8600 GTS/PCIe/SSE2""",183
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 8470D""",182
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon (TM) R9 370""",182
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R9 200 Series""",182
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon RX 550""",182
"""ATI    Class 5 ATI Technologies Inc. Radeon Pro WX 9100""",181
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 7420G""",181
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 7520G""",180
"""INTEL  Class 1 Intel Open Source Technology Center Mesa DRI Intel(R) Haswell Desktop """,180
"""NVIDIA Class 3 NVIDIA Corporation GeForce 8400GS/PCIe/SSE2""",179
"""INTEL  Class 1 Intel Open Source Technology Center Mesa DRI Intel(R) Sandybridge Desktop """,179
"""NVIDIA Class 5 NVIDIA Corporation Quadro P500/PCIe/SSE2""",178
"""ATI    Class 3 ATI Technologies Inc. AMD FirePro W2100""",178
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce RTX 2060 SUPER/PCIe/SSE2""",177
"""MISC   Class 5 AMD Radeon RX 570 Series (POLARIS10, DRM 3.41.0, 5.13.0-28-generic, LLVM 12.0.1)""",176
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 745/PCIe/SSE2""",176
"""NVIDIA Class 3 NVIDIA Corporation Quadro M1000M/PCIe/SSE2""",176
"""NVIDIA Class 5 NVIDIA Corporation Quadro M5000M/PCIe/SSE2""",175
"""NVIDIA Class 1 NVIDIA Corporation GeForce 8400 GS/PCIe/SSE2""",175
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 6320 Graphics""",175
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon(TM) R9 370 Series""",175
"""NVIDIA Class 3 NVIDIA Corporation GeForce 9600M GS/PCIe/SSE2""",174
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GTX 1050 Ti with Max-Q Design/PCIe/SSE2""",173
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon VII OpenGL Engine""",173
"""NVIDIA Class 3 NVIDIA Corporation Quadro FX 1700/PCIe/SSE2""",172
"""ATI    Class 3 ATI Technologies Inc. ATI Radeon HD 2400 OpenGL Engine""",172
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce MX350/PCIe/SSE2""",171
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce GTX 1060 6GB/PCIe/SSE2""",170
"""NVIDIA Class 3 NVIDIA Corporation GeForce 9800 GT/PCIe/SSE2""",170
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 1060 6GB/PCIe/SSE2""",170
"""NVIDIA Class 5 NVIDIA Corporation NVIDIA TITAN Xp COLLECTORS EDITION/PCIe/SSE2""",169
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 7500 Series""",169
"""ATI    Class 4 ATI Technologies Inc. Radeon(TM) 540 Graphics""",169
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R7 M270""",169
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon (TM) R9 380 Series""",169
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GTX 650/PCIe/SSE2""",169
"""MISC   Class 3 X.Org AMD TURKS (DRM 2.50.0 / 5.4.0-99-generic, LLVM 12.0.0)""",168
"""NVIDIA Class 2 NVIDIA Corporation GeForce 9200M GE/PCIe/SSE2""",168
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon(TM) HD8970M""",168
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon (TM) 625""",168
"""ATI    Class 5 ATI Technologies Inc. ASUS R7 265 Series""",167
"""NVIDIA Class 2 NVIDIA Corporation GeForce 940MX/PCIe/SSE2""",167
"""NVIDIA Class 3 NVIDIA Corporation GeForce 9500 GS/PCIe/SSE2""",167
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 1030/PCIe/SSE2""",167
"""ATI    Class 5 ATI Technologies Inc. AMD Mobility Radeon HD 5800 Series""",166
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce GTX 860M/PCIe/SSE2""",164
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon(TM) R7 360 Series""",163
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce MX130/PCIe/SSE2""",163
"""NVIDIA Class 5 NVIDIA Corporation GeForce 945M/PCIe/SSE2""",163
"""INTEL  Class 1 Intel Intel(R) HD Graphics 500""",163
"""ATI    Class 5 ATI Technologies Inc. Radeon (TM) Pro WX 5100 Graphics""",162
"""MISC   Class 3 AMD AMD STONEY (DRM 3.42.0, 5.14.0-9parrot1-amd64, LLVM 11.0.1)""",162
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R7 M460""",162
"""MISC   Class 5 AMD AMD Radeon RX 5700 XT (NAVI10, DRM 3.42.0, 5.15.16, LLVM 13.0.1)""",162
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 740M/PCIe/SSE2""",161
"""NVIDIA Class 3 NVIDIA Corporation Quadro K2000M/PCIe/SSE2""",161
"""INTEL  Class 1 Intel Open Source Technology Center Mesa DRI Intel(R) Sandybridge Mobile """,161
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R5 340""",161
"""NVIDIA Class 2 NVIDIA Corporation GeForce GT 650M/PCIe/SSE2""",160
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon (TM) RX 570X""",160
"""INTEL  Class 5 Intel Intel(R) UHD Graphics 770""",160
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 7540D""",159
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R7 Graphics + R7 200 Dual Graphics""",159
"""ATI    Class 3 ATI Technologies Inc. AMD RADEON HD 6450""",159
"""NVIDIA Class 4 NVIDIA Corporation GeForce GT 330/PCIe/SSE2""",159
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GTX 750/PCIe/SSE2""",158
"""MISC   Class 1 VMware, Inc. SVGA3D; build: RELEASE;  LLVM;""",158
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 460M/PCI/SSE2""",158
"""NVIDIA Class 2 NVIDIA Corporation GeForce G102M/integrated/SSE2""",158
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce 930A/PCIe/SSE2""",157
"""INTEL  Class 1 Intel Intel(R) UHD Graphics""",157
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) R8 M445DX""",157
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 8670D + HD 8570 Dual Graphics""",156
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon HD 8870M""",156
"""NVIDIA Class 3 NVIDIA Corporation NVS 300/PCIe/SSE2""",155
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 7950 OpenGL Engine""",155
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon R7 200 Series""",155
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 650/PCIe/SSE2""",155
"""NVIDIA Class 2 NVIDIA Corporation GeForce 210/PCI/SSE2""",155
"""NVIDIA Class 3 NVIDIA Corporation GeForce 8600 GT/PCIe/SSE2/3DNOW!""",154
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) HD 7650A Graphics""",154
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 6300 series Graphics""",153
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GTX 770M OpenGL Engine""",153
"""ATI    Class 3 ATI Technologies Inc. AMD 15D8:D8""",153
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R7 240 + HD 8570D Dual Graphics""",153
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R5 M230 Series""",152
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GTX TITAN OpenGL Engine""",152
"""ATI    Class 5 ATI Technologies Inc. Radeon (TM) RX 560X""",152
"""MISC   Class 3 AMD AMD KAVERI (DRM 2.50.0, 5.4.0-99-generic, LLVM 12.0.0)""",151
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 7730M""",151
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon HD 6870""",150
"""ATI    Class 5 ATI Technologies Inc. Radeon (TM) RX 580 Graphics""",150
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GTX 760 OpenGL Engine""",149
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) RX Vega11 Graphics""",149
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) Vega 6 Graphics """,149
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon(TM) R5 M430""",149
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R7 M265""",149
"""NVIDIA Class 3 NVIDIA Corporation GeForce MX450/PCIe/SSE2""",148
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon (TM) R9 255""",148
"""NVIDIA Class 4 NVIDIA Corporation GeForce GT 540M/PCIe/SSE2""",147
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce 930A/PCIe/SSE2""",147
"""MISC   Class 5 AMD Radeon RX550/550 Series (POLARIS12, DRM 3.41.0, 5.13.0-30-generic, LLVM 12.0.0)""",147
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon(TM) RX Vega 10 Graphics""",147
"""ATI    Class 4 ATI Technologies Inc. Radeon Pro 560""",147
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 670MX/PCIe/SSE2""",147
"""ATI    Class 3 ATI Technologies Inc. AMD FirePro M2000""",147
"""ATI    Class 4 ATI Technologies Inc. Radeon (TM) R7 M440""",146
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 440/PCIe/SSE2/3DNOW!""",146
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 8650G""",146
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R9 M200X Series""",146
"""NVIDIA Class 2 NVIDIA Corporation Quadro NVS 160M/PCIe/SSE2""",146
"""ATI    Class 3 ATI Technologies Inc. ATI Radeon HD 4850 OpenGL Engine""",146
"""ATI    Class 5 ATI Technologies Inc. AMD FirePro W5170M""",146
"""INTEL  Class 3 Intel Intel(R) Gen12 Mobile Graphics Controller""",146
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon HD 5900 Series""",145
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 7400 Series""",145
"""ATI    Class 0 ATI Technologies Inc. AMD 15D8:C8""",145
"""NVIDIA Class 4 NVIDIA Corporation GeForce 710A/PCIe/SSE2""",144
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 8650G""",144
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 1080/PCIe/SSE2""",143
"""ATI    Class 2 ATI Technologies Inc. ATI Radeon HD 4250""",143
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon(TM) Vega 8 Mobile Graphics""",143
"""NVIDIA Class 2 NVIDIA Corporation GeForce G 105M/PCIe/SSE2""",143
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon R9 270""",142
"""ATI    Class 5 ATI Technologies Inc. AMD RADEON R9 M290X""",142
"""MISC   Class 5 AMD AMD RENOIR (DRM 3.41.0, 5.13.0-28-generic, LLVM 12.0.1)""",142
"""INTEL  Class 3 Intel Mesa Intel(R) UHD Graphics (ICL GT1)""",141
"""NVIDIA Class 3 NVIDIA Corporation Quadro P520/PCIe/SSE2""",141
"""ATI    Class 4 ATI Technologies Inc. AMD FirePro M5950""",141
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 8600/8700M""",141
"""MISC   Class 4 AMD AMD Radeon(TM) Vega 8 Graphics (RAVEN, DRM 3.41.0, 5.13.0-28-generic, LLVM 12.0.0)""",141
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon(TM) RX 540""",141
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon RX550 series""",141
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 7600 Series""",140
"""NVIDIA Class 3 NVIDIA Corporation NVS 315/PCIe/SSE2""",140
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon (TM)  R9 M385X""",140
"""ATI    Class 2 ATI Technologies Inc. ATI Radeon HD 3450""",140
"""ATI    Class 4 ATI Technologies Inc. Radeon 550 Series""",140
"""MISC   Class 4 AMD AMD OLAND (DRM 2.50.0, 5.4.0-99-generic, LLVM 12.0.0)""",139
"""ATI    Class 5 ATI Technologies Inc. AMD 15D8:C9""",139
"""NVIDIA Class 2 NVIDIA Corporation GeForce GT 630M/PCIe/SSE2""",138
"""NVIDIA Class 2 NVIDIA Corporation GeForce GT 610/PCIe/SSE2""",138
"""ATI    Class 5 ATI Technologies Inc. AMD FirePro W7000""",138
"""INTEL  Class 1 Intel Open Source Technology Center Mesa DRI Intel(R) HD Graphics 5500 (Broadwell GT2) """,137
"""NVIDIA Class 2 NVIDIA Corporation GeForce 9400 GT/PCIe/SSE2""",137
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce MX450/PCIe/SSE2""",137
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R7 M360""",137
"""ATI    Class 0 ATI Technologies Inc. AMD Radeon(TM) Vega 6 Graphics""",136
"""NVIDIA Class 1 NVIDIA Corporation GeForce 6500/PCIe/SSE2""",136
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 6700 Series""",136
"""ATI    Class 5 ATI Technologies Inc. ASUS EAH6750 Series""",136
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 6470M  """,135
"""ATI    Class 5 ATI Technologies Inc. Radeon RX Vega 56 Series""",135
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GTX 745/PCIe/SSE2""",135
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 6600A Series""",135
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 7520G + 7670M Dual Graphics""",135
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) R5 230 series""",135
"""NVIDIA Class 2 NVIDIA Corporation GeForce GT 330M/PCI/SSE2""",135
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon R9 M200X Series""",134
"""NVIDIA Class 2 NVIDIA Corporation GeForce GT 620M/PCIe/SSE2""",134
"""ATI    Class 0 ATI Technologies Inc. ATI Radeon HD 5450""",134
"""ATI    Class 2 ATI Technologies Inc. ATI Radeon HD 4300/4500 Series       """,133
"""MISC   Class 5 AMD Radeon RX 570 Series (POLARIS10, DRM 3.41.0, 5.13.0-28-generic, LLVM 12.0.0)""",132
"""MISC   Class 1 nouveau NV106""",132
"""NVIDIA Class 2 NVIDIA Corporation GeForce GTX 1650 Ti/PCIe/SSE2""",132
"""INTEL  Class 0 Intel Mesa Intel(R) HD Graphics 500 (APL 2)""",132
"""NVIDIA Class 5 NVIDIA Corporation Quadro P2000 with Max-Q Design/PCIe/SSE2""",132
"""NVIDIA Class 2 NVIDIA Corporation GeForce G 103M/PCIe/SSE2""",132
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R7 M265 Series""",132
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) HD 8510G""",131
"""NVIDIA Class 4 NVIDIA Corporation GeForce 825M/PCIe/SSE2""",131
"""MISC   Class 5 AMD Radeon RX 580 Series (POLARIS10, DRM 3.35.0, 5.4.0-99-generic, LLVM 12.0.0)""",131
"""ATI    Class 2 ATI Technologies Inc. ATI Mobility Radeon HD 4500/5100 Series""",130
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon R5 M330""",130
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 1070 With Max-Q Design/PCIe/SSE2""",130
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 6700M Series""",130
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GTX 750 Ti/PCIe/SSE2""",130
"""MISC   Class 1 Mesa/X.org virgl""",130
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon RX 480 OpenGL Engine""",130
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 6630M OpenGL Engine""",129
"""NVIDIA Class 2 NVIDIA Corporation NVIDIA GeForce GTX 1650/PCIe/SSE2""",129
"""ATI    Class 1 ATI Technologies Inc. ATI Radeon HD 4250""",129
"""ATI    Class 5 ATI Technologies Inc. Radeon 500 Series""",128
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 7660G""",128
"""NVIDIA Class 5 NVIDIA Corporation TITAN V/PCIe/SSE2""",128
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 6400 Series""",128
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 6730M""",128
"""INTEL  Class 4 Intel Mesa Intel(R) UHD Graphics (CML GT2)""",127
"""MISC   Class 3 X.Org AMD TURKS (DRM 2.50.0 / 5.4.0-100-generic, LLVM 12.0.0)""",127
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 7700 Series""",127
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 7350""",127
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce GTX 970/PCIe/SSE2""",126
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 1650 Ti/PCIe/SSE2""",126
"""NVIDIA Class 2 NVIDIA Corporation GeForce MX250/PCIe/SSE2""",126
"""MISC   Class 5 AMD Radeon RX 570 Series (POLARIS10, DRM 3.40.0, 5.10.0-10-amd64, LLVM 11.0.1)""",126
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon(TM) 530""",126
"""INTEL  Class 4 Intel Intel(R) Gen12 Mobile Graphics Controller""",126
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 560M/PCI/SSE2""",126
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 7500G""",126
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 745/PCIe/SSE2""",125
"""ATI    Class 5 ATI Technologies Inc. Radeon (TM) Pro WX 9100""",125
"""ATI    Class 3 ATI Technologies Inc. Radeon RX 560X""",124
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 7620G""",124
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon Pro W5700X OpenGL Engine""",124
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce 8600M GT OpenGL Engine""",124
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 640/PCIe/SSE2""",123
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon HD 8990""",123
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R7 Series + R7 240 Dual Graphics""",123
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon R7 Graphics""",123
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon(TM) Vega 3 Graphics """,123
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GTX 970 OpenGL Engine""",123
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce GTX 750 Ti/PCIe/SSE2""",122
"""NVIDIA Class 5 NVIDIA Corporation Quadro P4200/PCIe/SSE2""",122
"""MISC   Class 5 AMD Radeon RX 570 Series (POLARIS10, DRM 3.35.0, 5.4.0-97-generic, LLVM 12.0.0)""",122
"""ATI    Class 5 ATI Technologies Inc. ASUS R7 370 Series""",121
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R7 A360""",121
"""NVIDIA Class 1 NVIDIA Corporation GeForce 7025 / nForce 630a/PCI/SSE2/3DNOW!""",121
"""ATI    Class 4 ATI Technologies Inc. Radeon (TM) RX 560X""",121
"""INTEL  Class 1 Intel Intel(R) HD Graphics 2500""",120
"""NVIDIA Class 1 NVIDIA Corporation GeForce 7025 / nForce 630a/integrated/SSE2/3DNOW!""",120
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R9 M265X""",120
"""ATI    Class 1 ATI Technologies Inc. AMD Radeon HD 6310 Graphics""",120
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce GTX 1650 SUPER/PCIe/SSE2""",120
"""ATI    Class 5 ATI Technologies Inc. Radeon Pro 560X""",119
"""INTEL  Class 4 Intel Intel(R) Iris(TM) Graphics 540""",119
"""NVIDIA Class 5 NVIDIA Corporation Quadro RTX 6000/PCIe/SSE2""",119
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce RTX 3070 Laptop GPU/PCIe/SSE2""",119
"""ATI    Class 4 ATI Technologies Inc. Radeon 535 Series""",118
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTS 450/PCIe/SSE2""",118
"""MISC   Class 5 AMD Radeon RX 570 Series (POLARIS10, DRM 3.35.0, 5.4.0-99-generic, LLVM 12.0.0)""",118
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GTX 1650 Ti/PCIe/SSE2""",118
"""NVIDIA Class 4 NVIDIA Corporation GeForce GT 555M/PCIe/SSE2""",117
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 5670""",117
"""NVIDIA Class 5 NVIDIA Corporation NVIDIA Quadro P2000/PCIe/SSE2""",117
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon 610 Series""",117
"""ATI    Class 2 ATI Technologies Inc. AMD RADEON HD 7450""",116
"""NVIDIA Class 2 NVIDIA Corporation GeForce 9100M G/integrated/SSE2""",116
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R6 Graphics""",116
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R5 310""",115
"""ATI    Class 3 ATI Technologies Inc. Radeon RX 560 Series""",115
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce RTX 2080 SUPER/PCIe/SSE2""",115
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon(TM) HD8970M""",115
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R4""",114
