GPU,CNT
"""ATI    Class 5 ATI Technologies Inc. Radeon Pro Vega 20""",10
"""ATI    Class 2 ATI Technologies Inc. ATI Radeon HD 3600 Series""",10
"""ATI    Class 2 ATI Technologies Inc. ATI Mobility Radeon HD 4200 Series        """,10
"""ATI    Class 3 ATI Technologies Inc. TRINITY SCRAPPER MOBILE""",10
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GTX 780 Ti OpenGL Engine""",10
"""MISC   Class 2 X.Org AMD CEDAR (DRM 2.50.0 / 5.10.16-arch1-1, LLVM 11.1.0)""",10
"""MISC   Class 2 X.Org AMD KABINI (DRM 2.50.0, 5.4.0-65-generic, LLVM 11.0.0)""",10
"""NVIDIA Class 3 NVIDIA Corporation GeForce GPU/PCIe/SSE2""",10
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 980/PCIe/SSE2""",10
"""NVIDIA Class 4 NVIDIA Corporation Quadro M520/PCIe/SSE2""",10
"""NVIDIA Class 4 NVIDIA Corporation GeForce GT 330/PCIe/SSE2/3DNOW!""",10
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) R7 200 Series Graphics""",10
"""MISC   Class 3 X.Org AMD OLAND (DRM 2.50.0, 5.4.98, LLVM 10.0.0)""",10
"""ATI    Class 1 ATI Technologies Inc. AMD Radeon HD 7340""",10
"""MISC   Class 5 X.Org Radeon RX Vega (VEGA10, DRM 3.38.0, 5.8.0-44-generic, LLVM 11.0.0)""",10
"""MISC   Class 5 X.Org Radeon RX 580 Series (POLARIS10, DRM 3.38.0, 5.8.0-7630-generic, LLVM 10.0.0)""",10
"""ATI    Class 5 ATI Technologies Inc. Radeon Pro 570X""",10
"""NVIDIA Class 1 NVIDIA Corporation GeForce 940M/PCIe/SSE2""",10
"""MISC   Class 3 X.Org AMD CARRIZO (DRM 3.35.0, 5.4.0-66-generic, LLVM 11.0.0)""",10
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon RX Vega 8 Graphics""",10
"""MISC   Class 5 X.Org AMD RAVEN2 (DRM 3.33.0, 5.3.0-0.bpo.2-amd64, LLVM 7.0.1)""",10
"""NVIDIA Class 2 NVIDIA Corporation GeForce G205M/integrated/SSE2""",10
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R7 Graphics + R7 200 Dual Graphics""",10
"""NVIDIA Class 4 NVIDIA Corporation GeForce 410M/PCIe/SSE2""",10
"""NVIDIA Class 1 NVIDIA Corporation GeForce GTS 250/PCI/SSE2""",10
"""ATI    Class 1 ATI Technologies Inc. AMD Radeon HD 8650G""",10
"""MISC   Class 5 X.Org Radeon RX 580 Series (POLARIS10, DRM 3.38.0, 5.8.15-301.fc33.x86_64, LLVM 11.0.0)""",10
"""MISC   Class 5 AMD Radeon RX 5500 XT (NAVI14, DRM 3.40.0, 5.10.13-2-MANJARO, LLVM 11.0.1)""",10
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 6500 Series""",10
"""ATI    Class 2 ATI Technologies Inc. ATI Radeon 3100 Graphics""",10
"""MISC   Class 1 X.Org AMD KABINI (DRM 2.50.0, 5.8.0-44-generic, LLVM 11.0.0)""",10
"""MISC   Class 3 X.Org AMD CARRIZO (DRM 3.35.0, 5.4.0-65-generic, LLVM 10.0.0)""",10
"""MISC   Class 5 X.Org AMD BONAIRE (DRM 2.50.0, 5.4.0-52-generic, LLVM 10.0.0)""",10
"""MISC   Class 5 X.Org AMD Radeon VII (VEGA20, DRM 3.38.0, 5.8.0-41-generic, LLVM 11.0.0)""",10
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R5 340""",10
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 6900M Series""",10
"""NVIDIA Class 2 NVIDIA Corporation GeForce GTX 760/PCIe/SSE2""",10
"""ATI    Class 1 ATI Technologies Inc. AMD Radeon HD 8610G""",10
"""ATI    Class 2 ATI Technologies Inc. ATI Radeon HD 5470""",10
"""NVIDIA Class 5 NVIDIA Corporation NVIDIA GeForce GTX 1080 Ti/PCIe/SSE2""",10
"""MISC   Class 5 X.Org Radeon RX Vega (VEGA10, DRM 3.38.0, 5.8.0-43-generic, LLVM 11.0.0)""",10
"""NVIDIA Class 0 NVIDIA Corporation Quadro FX 1800/PCIe/SSE2""",10
"""MISC   Class 1 X.Org Gallium 0.4 on AMD JUNIPER (DRM 2.43.0 / 4.4.0-53-generic, LLVM 3.8.0)""",10
"""INTEL  Class 1 Intel Intel(R) HD Graphics 530""",10
"""ATI    Class 5 ATI Technologies Inc. Radeon (TM) Pro WX 7100 Graphics""",9
"""NVIDIA Class 5 NVIDIA Corporation GeForce GTX 570/PCI/SSE2""",9
"""MISC   Class 5 AMD Radeon RX 570 Series (POLARIS10, DRM 3.40.0, 5.10.16-arch1-1, LLVM 11.1.0)""",9
"""MISC   Class 4 X.Org AMD OLAND (DRM 2.50.0, 5.4.0-64-generic, LLVM 10.0.0)""",9
"""MISC   Class 5 AMD AMD Radeon RX 5700 XT (NAVI10, DRM 3.38.0, 5.8.0-43-generic, LLVM 11.1.0)""",9
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 6600 Series""",9
"""NVIDIA Class 4 NVIDIA Corporation Quadro K2200/PCIe/SSE2""",9
"""NVIDIA Class 4 NVIDIA Corporation GeForce GT 740A/PCIe/SSE2""",9
"""MISC   Class 5 X.Org AMD Radeon RX 5600 XT (NAVI10, DRM 3.35.0, 5.4.0-65-generic, LLVM 11.0.0)""",9
"""MISC   Class 3 X.Org AMD STONEY (DRM 3.35.0, 5.4.0-65-generic, LLVM 11.0.0)""",9
"""MISC   Class 5 X.Org Radeon RX550/550 Series (POLARIS12, DRM 3.23.0, 4.15.0-136-generic, LLVM 10.0.0)""",9
"""MISC   Class 5 X.Org Radeon RX 570 Series (POLARIS10, DRM 3.27.0, 4.19.0-14-amd64, LLVM 7.0.1)""",9
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 6410D Graphics""",9
"""ATI    Class 0 ATI Technologies Inc. ATI Radeon HD 4300/4500 Series""",9
"""NVIDIA Class 4 NVIDIA Corporation GeForce RTX 2080 Ti/PCIe/SSE2""",9
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) RX 560 Series""",9
"""ATI    Class 4 ATI Technologies Inc. Radeon Pro WX 3100""",9
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon R2""",9
"""ATI    Class 4 ATI Technologies Inc. Radeon Pro 570X""",9
"""MISC   Class 5 AMD Radeon RX 580 Series (POLARIS10, DRM 3.40.0, 5.10.15-200.fc33.x86_64, LLVM 11.0.0)""",9
"""MISC   Class 2 X.Org AMD CARRIZO (DRM 3.27.0, 4.19.0-14-amd64, LLVM 7.0.1)""",9
"""MISC   Class 5 X.Org AMD PITCAIRN (DRM 2.50.0, 4.15.0-135-generic, LLVM 10.0.0)""",9
"""NVIDIA Class 2 NVIDIA Corporation GeForce GT 240M/PCI/SSE2""",9
"""NVIDIA Class 1 NVIDIA Corporation GeForce G105M/PCIe/SSE2""",9
"""MISC   Class 4 X.Org AMD RAVEN (DRM 3.35.0, 5.4.0-58-generic, LLVM 10.0.0)""",9
"""MISC   Class 5 X.Org AMD Radeon (TM) R9 Fury Series (FIJI, DRM 3.27.0, 4.19.0-14-amd64, LLVM 7.0.1)""",9
"""MISC   Class 4 AMD Radeon RX 580 Series (POLARIS10, DRM 3.35.0, 5.4.0-66-generic, LLVM 11.0.0)""",9
"""NVIDIA Class 2 NVIDIA Corporation GeForce G210/PCI/SSE2""",9
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 430/PCI/SSE2""",9
"""MISC   Class 5 nouveau NVC0""",9
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon (TM) RX 580""",9
"""MISC   Class 5 AMD AMD Radeon RX 5600 XT (NAVI10, DRM 3.38.0, 5.8.0-43-generic, LLVM 11.0.1)""",9
"""ATI    Class 1 ATI Technologies Inc. RADEON X700 SE""",9
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 5700 Series""",9
"""MISC   Class 2 Red Hat virgl""",9
"""INTEL  Class 0 Intel Intel(R) HD Graphics 530""",9
"""MISC   Class 1 nouveau NV136""",9
"""MISC   Class 5 AMD AMD Radeon RX 5700 XT (NAVI10, DRM 3.40.0, 5.10.16-arch1-1, LLVM 11.0.1)""",9
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 520/PCIe/SSE2/3DNOW!""",9
"""INTEL  Class 1 Intel Open Source Technology Center Mesa DRI Intel(R) Ivybridge Desktop x86/MMX/SSE2""",9
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R7 A360""",9
"""NVIDIA Class 2 NVIDIA Corporation GeForce 9200M GE/PCIe/SSE2""",9
"""MISC   Class 5 AMD AMD Radeon RX 5600 XT (NAVI10, DRM 3.40.0, 5.10.12-1-default, LLVM 11.0.1)""",9
"""MISC   Class 3 X.Org AMD RAVEN2 (DRM 3.38.0, 5.8.0-43-generic, LLVM 11.0.0)""",9
"""ATI    Class 2 ATI Technologies Inc. AMD RADEON HD 6450""",9
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon Pro WX 2100 Graphics""",9
"""NVIDIA Class 1 NVIDIA Corporation GeForce 6150 LE/integrated/SSE2/3DNOW!""",9
"""MISC   Class 5 AMD Radeon RX 580 Series (POLARIS10, DRM 3.38.0, 5.8.0-7630-generic, LLVM 11.0.0)""",9
"""MISC   Class 5 AMD Radeon RX 580 Series (POLARIS10, DRM 3.40.0, 5.10.13-gentoo-x86_64, LLVM 11.0.1)""",9
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) R5 M420""",9
"""NVIDIA Class 2 NVIDIA Corporation Quadro FX 570M/PCIe/SSE2""",9
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD8350""",9
"""ATI    Class 3 ATI Technologies Inc. Radeon (TM) R7 M440""",9
"""ATI    Class 4 ATI Technologies Inc. Radeon(TM) R7 M530 (R17M-M1-70)""",9
"""INTEL  Class 0 Intel Intel 915GM""",9
"""MISC   Class 5 AMD AMD Radeon RX 5600 XT (NAVI10, DRM 3.40.0, 5.10.0-3-amd64, LLVM 11.0.1)""",9
"""INTEL  Class 0 Intel Intel(R) HD Graphics 4000""",9
"""MISC   Class 5 X.Org AMD CAYMAN (DRM 2.50.0 / 5.8.0-44-generic, LLVM 10.0.0)""",9
"""NVIDIA Class 2 NVIDIA Corporation Quadro NVS 450/PCIe/SSE2""",9
"""MISC   Class 3 VMware, Inc. SVGA3D; build: RELEASE;  LLVM;""",9
"""MISC   Class 4 AMD AMD RAVEN (DRM 3.35.0, 5.4.0-65-generic, LLVM 11.0.1)""",9
"""INTEL  Class 3 Intel Intel(R) Iris(R) Graphics 540""",9
"""MISC   Class 1 X.Org Gallium 0.4 on AMD CARRIZO (DRM 3.9.0 / 4.10.0-38-generic, LLVM 4.0.0)""",9
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 8870M""",9
"""MISC   Class 5 AMD Radeon RX 580 Series (POLARIS10, DRM 3.19.0, 4.14.221-1-MANJARO, LLVM 11.0.1)""",9
"""NVIDIA Class 2 NVIDIA Corporation GeForce MX330/PCIe/SSE2""",9
"""MISC   Class 1 nouveau NV86""",9
"""MISC   Class 5 AMD AMD Radeon(TM) Vega 8 Graphics (RAVEN, DRM 3.40.0, 5.10.16-1-default, LLVM 11.0.1)""",9
"""ATI    Class 2 ATI Technologies Inc. ATI Mobility Radeon HD 4330          """,9
"""MISC   Class 4 X.Org AMD RAVEN (DRM 3.35.0, 5.4.0-65-lowlatency, LLVM 11.0.0)""",9
"""NVIDIA Class 2 NVIDIA Corporation Quadro K2000M/PCIe/SSE2""",9
"""MISC   Class 5 X.Org AMD HAWAII (DRM 2.50.0, 4.19.0-14-amd64, LLVM 7.0.1)""",9
"""NVIDIA Class 5 NVIDIA Corporation GeForce GT 640/PCIe/SSE2""",9
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon(TM) HD 6480G                 """,9
"""NVIDIA Class 2 NVIDIA Corporation GeForce 910M/PCIe/SSE2""",8
"""NVIDIA Class 3 NVIDIA Corporation Quadro P620/PCIe/SSE2""",8
"""MISC   Class -1 VMware, Inc. llvmpipe (LLVM 5.0, 256 bits)""",8
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 690/PCIe/SSE2""",8
"""MISC   Class 4 X.Org Radeon RX550/550 Series (POLARIS12, DRM 3.35.0, 5.4.0-65-generic, LLVM 11.0.0)""",8
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon(TM) Vega 9 Graphics""",8
"""ATI    Class 4 ATI Technologies Inc. AMD FirePro M6100""",8
"""MISC   Class 0 AMD AMD KABINI (DRM 2.50.0, 5.4.0-65-generic, LLVM 11.0.0)""",8
"""MISC   Class 5 X.Org AMD Radeon RX 5700 XT (NAVI10, DRM 3.35.0, 5.4.0-26-generic, LLVM 10.0.1)""",8
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 8650D""",8
"""ATI    Class -1 ATI Technologies Inc. Radeon RX 5500 XT""",8
"""INTEL  Class 1 Intel Mesa Intel(R) HD Graphics 500 (APL 2)""",8
"""ATI    Class 2 ATI Technologies Inc. ATI Radeon HD 4290""",8
"""NVIDIA Class -1 NVIDIA Corporation GeForce MX150/PCIe/SSE2""",8
"""MISC   Class 5 AMD Radeon RX 580 Series (POLARIS10, DRM 3.40.0, 5.10.17-200.fc33.x86_64, LLVM 11.0.0)""",8
"""MISC   Class 5 AMD Radeon RX 580 Series (POLARIS10, DRM 3.40.0, 5.10.14-gentoo-x86_64, LLVM 11.0.1)""",8
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon(TM) R9 270""",8
"""ATI    Class 5 ATI Technologies Inc. AMD RADEON R9 M395""",8
"""MISC   Class 1 X.Org Gallium 0.4 on AMD CEDAR (DRM 2.50.0 / 4.15.0-136-generic, LLVM 3.8.0)""",8
"""MISC   Class 4 AMD AMD RAVEN (DRM 3.35.0, 5.4.0-65-lowlatency, LLVM 11.0.1)""",8
"""MISC   Class 5 X.Org AMD VEGA20 (DRM 3.40.0, 5.11.0-xanmod1, LLVM 7.0.1)""",8
"""MISC   Class 5 X.Org Radeon RX 560 Series (POLARIS11, DRM 3.35.0, 5.4.0-652101212021-generic, LLVM 10.0.0)""",8
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon (TM) HD8530M""",8
"""MISC   Class 0 VMware, Inc. llvmpipe (LLVM 7.0, 128 bits)""",8
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon RX 5500""",8
"""NVIDIA Class 1 NVIDIA Corporation Quadro K610M/PCIe/SSE2""",8
"""MISC   Class 5 AMD AMD SIENNA_CICHLID (DRM 3.40.0, 5.10.15-arch1-1, LLVM 11.0.1)""",8
"""MISC   Class 3 AMD AMD RENOIR (DRM 3.40.0, 5.11.0-1-MANJARO, LLVM 11.0.1)""",8
"""MISC   Class 1 X.Org AMD CYPRESS (DRM 2.49.0 / 4.10.0-38-generic, LLVM 6.0.0)""",8
"""ATI    Class 4 ATI Technologies Inc. ATI Radeon HD 4850 X2""",8
"""MISC   Class 5 AMD AMD Radeon(TM) Vega 11 Graphics (RAVEN, DRM 3.40.0, 5.10.12-artix1-1, LLVM 11.0.1)""",8
"""INTEL  Class 3 Intel Intel(R) Iris(R) Plus Graphics 640""",8
"""NVIDIA Class 0 NVIDIA Corporation Quadro NVS 140M/PCIe/SSE2""",8
"""NVIDIA Class 1 NVIDIA Corporation GeForce GT 730/PCIe/SSE2""",8
"""MISC   Class 1 X.Org AMD TURKS (DRM 2.50.0 / 4.15.0-136-generic, LLVM 6.0.0)""",8
"""ATI    Class 1 ATI Technologies Inc. ATI Radeon HD 2400 Series""",8
"""MISC   Class 5 AMD Radeon RX 5500 XT (NAVI14, DRM 3.40.0, 5.10.16-1-default, LLVM 11.0.1)""",8
"""MISC   Class 5 AMD Radeon RX 570 Series (POLARIS10, DRM 3.38.0, 5.8.0-41-generic, LLVM 11.0.1)""",8
"""NVIDIA Class 5 NVIDIA Corporation GeForce GT 1030/PCIe/SSE2/3DNOW!""",8
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 7660G + 7600M Dual Graphics""",8
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon(TM) Vega 10 Graphics""",8
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 620/PCIe/SSE2/3DNOW!""",8
"""MISC   Class 1 X.Org AMD KABINI (DRM 2.50.0, 5.4.0-66-generic, LLVM 11.0.0)""",8
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon HD 8610G + 8500M Dual Graphics""",8
"""MISC   Class 3 X.Org AMD OLAND (DRM 2.50.0, 5.4.97, LLVM 10.0.0)""",8
"""INTEL  Class 0 Intel Intel(R) HD Graphics 5500""",8
"""MISC   Class 1 X.Org AMD KABINI (DRM 2.50.0, 5.4.0-58-generic, LLVM 10.0.0)""",8
"""MISC   Class 4 X.Org Radeon RX550/550 Series (POLARIS12, DRM 3.23.0, 4.15.0-135-generic, LLVM 10.0.0)""",8
"""NVIDIA Class 0 NVIDIA Corporation GeForce GTX 1660 Ti/PCIe/SSE2""",8
"""MISC   Class 2 X.Org AMD KABINI (DRM 2.50.0, 5.4.0-66-lowlatency, LLVM 11.0.0)""",8
"""NVIDIA Class 2 NVIDIA Corporation GeForce GT 745M/PCIe/SSE2""",8
"""ATI    Class 5 ATI Technologies Inc. Radeon Pro 570""",8
"""MISC   Class 3 X.Org AMD OLAND (DRM 2.50.0, 4.15.0-132-generic, LLVM 10.0.0)""",8
"""NVIDIA Class 1 NVIDIA Corporation GeForce MX350/PCIe/SSE2""",8
"""MISC   Class 5 AMD Radeon RX Vega (VEGA10, DRM 3.40.0, 5.10.15_1, LLVM 11.0.0)""",8
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon (TM) RX 560""",8
"""MISC   Class 4 X.Org Radeon RX550/550 Series (POLARIS12, DRM 3.38.0, 5.8.0-41-generic, LLVM 11.0.0)""",8
"""INTEL  Class 0 Intel Intel(R) HD Graphics 4600""",8
"""MISC   Class 5 AMD AMD Radeon HD 7700 Series (VERDE, DRM 3.23.0, 4.15.0-134-generic, LLVM 10.0.1)""",8
"""NVIDIA Class 3 NVIDIA Corporation GeForce 9800 GTX/9800 GTX+/PCIe/SSE2""",8
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R9 255""",8
"""INTEL  Class 3 Parallels and Intel Inc. Parallels using Intel(R) Iris(TM) Plus Graphics 640 (Compat)""",8
"""NVIDIA Class 5 NVIDIA Corporation NVIDIA GeForce RTX 3090/PCIe/SSE2""",8
"""NVIDIA Class 2 NVIDIA Corporation GeForce 930MX/PCIe/SSE2""",8
"""NVIDIA Class 1 NVIDIA Corporation Quadro FX 3450/4000 SDI/PCIe/SSE2""",8
"""MISC   Class 5 AMD Radeon RX 580 Series (POLARIS10, DRM 3.35.0, 5.4.89-1-MANJARO, LLVM 11.0.1)""",8
"""MISC   Class 4 AMD AMD Radeon(TM) Vega 8 Graphics (RAVEN, DRM 3.40.0, 5.10.15-zen1-1-zen, LLVM 11.0.1)""",8
"""NVIDIA Class 1 NVIDIA Corporation GeForce GT 430/PCIe/SSE2""",8
"""MISC   Class 3 X.Org AMD RENOIR (DRM 3.38.0, 5.8.0-41-generic, LLVM 11.0.0)""",8
"""INTEL  Class 5 Parallels and Intel Inc. Parallels using Intel(R) Iris(TM) Plus Graphics OpenGL Engine (Compat)""",8
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 970M/PCIe/SSE2""",8
"""MISC   Class 5 nouveau NVE4""",8
"""ATI    Class 4 ATI Technologies Inc. ASUS HD7850 Series""",8
"""NVIDIA Class -1 NVIDIA Corporation GeForce GTX 950M/PCIe/SSE2""",8
"""NVIDIA Class 2 NVIDIA Corporation GeForce GTX 860M/PCIe/SSE2""",8
"""NVIDIA Class 2 NVIDIA Corporation GeForce GT 640/PCIe/SSE2""",8
"""MISC   Class 5 AMD AMD Radeon (TM) R7 300 Series (BONAIRE, DRM 3.38.0, 5.8.0-41-generic, LLVM 11.0.1)""",7
"""MISC   Class 3 X.Org Radeon RX 580 Series (POLARIS10, DRM 3.38.0, 5.8.0-38-generic, LLVM 11.0.0)""",7
"""MISC   Class 2 X.Org AMD CEDAR (DRM 2.50.0 / 5.10.15-arch1-1, LLVM 11.0.1)""",7
"""MISC   Class 1 X.Org Gallium 0.4 on AMD ARUBA (DRM 2.49.0 / 4.4.180-102-default, LLVM 3.8.0)""",7
"""MISC   Class 4 AMD AMD Radeon(TM) Vega 10 Graphics (RAVEN, DRM 3.40.0, 5.11.1-arch1-1, LLVM 11.1.0)""",7
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 780M/PCIe/SSE2""",7
"""MISC   Class 4 AMD AMD Radeon(TM) Vega 3 Graphics (RAVEN2, DRM 3.40.0, 5.10.11-arch1-1, LLVM 11.0.1)""",7
"""MISC   Class 3 X.Org AMD RAVEN (DRM 3.35.0, 5.4.0-65-generic, LLVM 9.0.1)""",7
"""MISC   Class 5 AMD Radeon RX 580 Series (POLARIS10, DRM 3.40.0, 5.10.11-arch1-1, LLVM 11.0.1)""",7
"""MISC   Class 5 X.Org Radeon RX Vega (VEGA10, DRM 3.35.0, 5.4.72-gentoo, LLVM 11.0.0)""",7
"""NVIDIA Class 2 NVIDIA Corporation GeForce G 105M/PCI/SSE2""",7
"""ATI    Class 1 ATI Technologies Inc. AMD Radeon R5 M435""",7
"""NVIDIA Class 2 NVIDIA Corporation Quadro 2000M/PCIe/SSE2""",7
"""NVIDIA Class 1 NVIDIA Corporation GeForce 9200M GS/PCIe/SSE2""",7
"""MISC   Class 5 X.Org AMD Radeon RX 5600 XT (NAVI10, DRM 3.36.0, 5.6.0-1042-oem, LLVM 11.0.0)""",7
"""MISC   Class 3 X.Org AMD ARUBA (DRM 2.50.0 / 5.8.0-43-generic, LLVM 11.0.0)""",7
"""ATI    Class 0 ATI Technologies Inc. AMD 15D8:D9""",7
"""MISC   Class 1 X.Org AMD KABINI (DRM 2.50.0, 5.4.0-62-generic, LLVM 11.0.0)""",7
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 775M/PCIe/SSE2""",7
"""ATI    Class 1 ATI Technologies Inc. AMD Radeon HD 8400 / R3 Series""",7
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R9 260""",7
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 440/PCI/SSE2/3DNOW!""",7
"""MISC   Class 3 X.Org AMD RAVEN2 (DRM 3.35.0, 5.4.0-66-generic, LLVM 11.0.0)""",7
"""ATI    Class 3 ATI Technologies Inc. Radeon(TM) RX 580""",7
"""NVIDIA Class -1 NVIDIA Corporation GeForce GTX 1650 Ti/PCIe/SSE2""",7
"""NVIDIA Class 3 NVIDIA Corporation GeForce RTX 2060 with Max-Q Design/PCIe/SSE2""",7
"""MISC   Class 3 AMD AMD Radeon HD 8600M Series (HAINAN, DRM 3.39.0, 5.9.16-1-MANJARO, LLVM 11.0.1)""",7
"""INTEL  Class 3 Intel Mesa Intel(R) HD Graphics 610 (KBL GT1)""",7
"""ATI    Class 1 ATI Technologies Inc. AMD Radeon(TM) Vega 3 Graphics""",7
"""MISC   Class 5 AMD Radeon RX 570 Series (POLARIS10, DRM 3.40.0, 5.10.12-arch1-1, LLVM 11.0.1)""",7
"""MISC   Class 1 X.Org AMD PITCAIRN (DRM 2.50.0 / 4.15.0-133-generic, LLVM 6.0.0)""",7
"""NVIDIA Class 1 NVIDIA Corporation GeForce 8200M G/integrated/SSE2/3DNOW!""",7
"""MISC   Class 4 AMD AMD Radeon Pro WX2100 (POLARIS12, DRM 3.40.0, 5.10.11-arch1-1, LLVM 11.0.1)""",7
"""NVIDIA Class 3 NVIDIA Corporation NVS 2100M/PCIe/SSE2""",7
"""MISC   Class 5 AMD Radeon RX Vega (VEGA10, DRM 3.40.0, 5.10.15-zen1-1-zen, LLVM 11.0.1)""",7
"""MISC   Class 4 X.Org AMD TURKS (DRM 2.50.0 / 5.10.15-1-MANJARO, LLVM 11.0.1)""",7
"""MISC   Class 5 X.Org AMD BONAIRE (DRM 2.50.0, 4.19.0-14-amd64, LLVM 7.0.1)""",7
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 7520G""",7
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 485M/PCIe/SSE2""",7
"""MISC   Class 5 nouveau NVE7""",7
"""INTEL  Class 4 Intel Mesa Intel(R) Iris(R) Plus Graphics 650 (Kaby Lake GT3e) (KBL GT3)""",7
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon Caicos PRO Prototype OpenGL Engine""",7
"""NVIDIA GeForce 7300""",7
"""ATI    Class 0 ATI Technologies Inc. AMD 15D8:D8""",7
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTS 250/PCIe/SSE2""",7
"""MISC   Class 5 AMD AMD Radeon RX 5700 XT (NAVI10, DRM 3.38.0, 5.8.0-44-generic, LLVM 11.1.0)""",7
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon (TM) R6 Graphics""",7
"""INTEL  Class 0 Intel Intel(R) HD Graphics 520""",7
"""NVIDIA Class 3 NVIDIA Corporation GeForce 9800M GS/PCIe/SSE2""",7
"""NVIDIA Class 3 NVIDIA Corporation GeForce 730A/PCIe/SSE2""",7
"""MISC   Class 5 X.Org AMD Radeon (TM) RX 480 Graphics (POLARIS10, DRM 3.33.0, 5.3.18-lp152.63-default, LLVM 9.0.1)""",7
"""MISC   Class 4 AMD AMD Radeon(TM) Vega 8 Graphics (RAVEN, DRM 3.38.0, 5.8.0-40-generic, LLVM 11.0.1)""",7
"""INTEL  Class 1 Intel Open Source Technology Center Mesa DRI Intel(R) HD Graphics 615 (Kaby Lake GT2) """,7
"""NVIDIA Class 4 NVIDIA Corporation Quadro P520/PCIe/SSE2""",7
"""NVIDIA Class 1 NVIDIA Corporation GeForce 6800 XT/PCIe/SSE2""",7
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 6410D Graphics""",7
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 8510G""",7
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon (TM) R7 340""",7
"""MISC   Class 4 X.Org AMD OLAND (DRM 2.50.0, 5.8.0-44-generic, LLVM 11.0.0)""",7
"""INTEL  Class 2 Intel Intel(R) HD Graphics 530""",7
"""ATI    Class 4 ATI Technologies Inc. AMD Firepro M4100""",7
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) HD 6480G  """,7
"""MISC   Class 5 X.Org AMD VEGA20 (DRM 3.40.0, 5.11.1-xanmod1-cacule, LLVM 7.0.1)""",7
"""NVIDIA Class 0 NVIDIA Corporation GeForce RTX 2060/PCIe/SSE2""",7
"""MISC   Class 5 AMD AMD Radeon(TM) Vega 11 Graphics (RAVEN, DRM 3.40.0, 5.11.1-artix1-1, LLVM 11.1.0)""",7
"""MISC   Class 5 Parallels and ATI Technologies Inc. Parallels using AMD Radeon Pro 580X OpenGL Engine (Compat)""",7
"""INTEL  Class 4 Intel Intel(R) Iris(TM) Plus Graphics 640""",7
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon(TM) Vega 11 Graphics""",7
"""MISC   Class 1 X.Org AMD KABINI (DRM 2.50.0, 5.3.18-lp152.60-default, LLVM 9.0.1)""",7
"""MISC   Class 5 AMD AMD Radeon RX 5600 XT (NAVI10, DRM 3.35.0, 5.4.0-62-generic, LLVM 11.0.1)""",7
"""MISC   Class 2 AMD AMD STONEY (DRM 3.39.0, 5.9.16-1-MANJARO, LLVM 11.0.1)""",7
